Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2	Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
56.16612140719217	50.890147902145365	55.84425318310758	52.94919900753649	33.24279976830013	33.43010993222713	29.215244435828986	34.83297895001996
58.33950227381138	51.42677056423243	57.67327349766238	53.26883301809569	33.81293097329491	33.67287773116216	29.333440694094158	34.958004412311745
60.46393516363235	52.26926802625885	59.78334059457348	53.39846278723361	34.15463742051958	33.77946981930421	29.435963042167085	35.326887397268045
62.13189185672	53.27913144228591	62.15394734577371	53.52761455471492	34.45740191726261	34.2422609580239	29.703704190566555	35.7175171484282
63.6652942346254	53.67839541581925	65.19772558923451	54.382290599211714	34.67084327098013	34.642272111668156	30.246636466878854	36.10856724102026
65.31978579011852	53.79211500567418	68.79804582988994	55.55768416448598	35.052987475651086	34.922355502162496	30.85671506882763	36.54777356958628
66.7747757528922	54.150242816788165	71.5482989692467	57.04591584267139	35.558012749804114	35.18590558089826	31.208014346897478	36.786919803547754
68.31839304665989	54.88593784631828	74.53388351929051	58.89323384485924	35.80450375678178	35.45985404036812	31.420681203606335	37.21011535365525
69.41895813427159	55.82003482010219	76.9269667592428	62.25717087783186	36.44188312803068	35.73649792674547	31.388444226411007	37.617143268181735
71.4192220749264	56.90753650392179	77.89872844099907	66.48945137128703	36.899909025317946	35.990132856109334	31.278369561742316	37.79577880827613
72.7209384198408	57.358186668328464	78.71611909386255	70.87256209408183	37.11272977038423	36.388809520068314	31.384819106622352	38.2991352525003
73.46347022280256	57.98190654386608	78.89179344112382	73.73182243490918	37.06463996754837	36.738948124731344	31.463276861594323	38.65544830273284
73.4993299511433	59.39688201100643	79.60380424226477	75.302663809171	37.193863696324904	37.075910349827694	31.574822337901686	39.17078962477239
73.3153251755388	60.61478496206422	80.00166154336652	75.96507895287354	37.030606083037995	37.14256166999398	31.785868618832005	38.98413268940787
72.84857780586525	61.0959490778465	80.15456765023775	76.4698992708294	36.559473901029605	37.17452601205466	31.965245497484045	38.58913595308265
72.73683578415105	62.57825157017653	80.28653490179487	76.97521521149295	35.52588672304558	37.34999336171675	31.990502195303893	38.295164130204995
73.21136539778298	65.20283227854476	79.89576024042191	76.84914626043654	34.93244820398468	37.26836696300615	31.86713268252565	37.89645774021368
73.51105931416396	67.51378610483611	79.35230042697366	77.14847342546135	34.499892393771674	36.72933919175072	31.796675427503704	37.4139050103895
73.9995567859874	70.56611700963171	78.63917297405783	77.29133330338485	33.98213219477705	35.97296376547062	31.733593157407146	36.82548389820109
75.09938713694334	73.29438776346802	77.97952010210179	76.8276275303556	33.168745502223416	35.12443613211082	31.148636244733975	36.07550996772396
74.7197114272733	75.4750726044749	78.23427630348628	75.84649727561408	32.58519470763416	34.68215977695158	30.45958507217689	35.59656432966029
74.58782104957015	76.47450190754243	77.86581777461798	74.07773747886533	31.925441454578802	34.30330185945615	29.924310233461267	35.17493672410016
73.71935767387613	77.19498628335957	76.76799903397453	74.09227035206975	31.282299561570216	33.768788172670746	29.32712492361465	35.055660017770265
72.97646170458216	77.61014306498734	75.52961280257678	74.53342204957688	30.71193098118943	33.084594558917956	28.572392689995148	34.83064395223397
71.93396010460874	78.14245674706794	74.13846985126852	74.86650877594238	30.024592275851045	32.332621384650736	27.84545272953552	34.318476197590414
70.91322399045286	78.22739364084227	73.49916048865767	74.91023991821015	28.909175237779543	31.381397605194085	26.953885488588387	33.72229047787678
70.51450811487825	78.21287177136632	72.65283175605599	73.62170754068846	27.30983671382682	30.387991207782182	26.06549608784953	33.620752949047294
69.74965804789076	77.33556116461588	71.12516067497623	71.76953426124967	26.21923053000807	29.15549693052743	25.518866065054283	33.39428639156741
68.6504973803521	76.40174535035918	69.21640019221924	71.00946018877522	25.993145522390016	27.904507166864786	24.935920204431344	33.21064524988257
67.44469406933153	76.06054285892407	67.02714507690557	69.6723632698555	26.02895476011032	27.162857421690042	24.30340278519759	32.48510944435458
65.67111848872116	75.82629662507429	65.13147320580124	68.33958610646901	25.50719246972136	26.696343907349082	23.556610700984862	31.613723514591474
63.77144609799632	74.62945172100025	62.724564608616525	67.08604249077356	24.860704605135716	26.491124187910383	22.81479617199988	30.835783867450363
61.60739765821068	72.90214215227805	61.162881210265766	66.27670446059717	24.436564457492107	26.078938695224814	22.00873376229581	30.444322056342095
60.38115808173697	71.75530604692999	59.25253891440088	65.1377577763092	23.955813965137544	25.588036769329385	21.381920256487057	29.946936124253124
58.63267866554282	70.43350737665443	57.46281424893669	63.905451926438126	23.335165916664494	24.947184830883682	20.718333019075285	29.366618599194602
56.82980895036654	69.16496703183509	55.4109548942584	62.42209226682683	22.3387184295642	24.06164729569438	20.287446904894995	28.537859580066726
54.85664689802301	66.72108149794659	53.398319935473936	60.502530896145394	21.46575737107551	23.195254628269176	19.886743072376287	27.475887004184788
52.75373083030632	65.04699702219027	50.96501541320985	57.61027135100207	21.268572916072085	22.408214144298846	19.470572881974412	26.486977341427856
50.75416590580483	63.37265930201939	48.02797825634279	55.30409553984388	21.03216494110111	21.94224579904671	18.898311858913424	25.441154501070002
