Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2	Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
28.752453778132725	40.23254390103341	43.64151193465584	43.09507764085366	58.295524552934516	52.83251564503945	51.77664802845288	53.31984669381197
30.62657382306403	40.82808282558832	45.2041723290596	43.840124879475454	60.2695600130575	54.128628728522465	53.75603787027526	53.590695875704554
32.73013373514234	41.56135238190698	46.930962358854224	43.506918837098624	60.84132166446027	55.43983638206273	54.577522262440745	55.13846268263114
34.84706288489388	42.39082444937818	49.25735730188905	43.49389257838556	61.69613213954806	57.353972794621306	55.649014379969046	55.19188390932432
37.44120756763387	42.41327551648022	52.81175848755634	45.07220619204117	62.914843267001736	58.417010314759445	56.41889215799843	55.43446267037983
40.90108821611911	42.538398354732685	57.69392109564574	46.367129629931696	65.14432530498863	59.84160828231501	56.57600217373411	56.38830038832424
44.42617115728172	43.1521224179434	60.80392018052801	47.859952764625504	68.32761519294121	60.41040137762835	55.94017985958526	56.34891239844515
48.59424522446571	44.05874484955599	64.83769373289444	50.12138386215614	68.64416417759035	61.30477047504585	55.96656510433782	56.712515074357995
52.45947520815505	45.33513875227187	69.11618844670573	53.83467714089486	69.07507769899864	62.368319678973386	56.10115136897708	58.2190341417701
56.8007224567944	46.97634544131864	71.38721995136234	57.91443012144721	69.21139861178125	63.80818604172297	56.0751164085089	60.68398921968835
60.28018673501351	47.31840654193527	74.66073047923274	62.39457897738882	69.87713703604805	65.67931785548474	57.093237504971086	61.29903371243826
62.4030044648244	48.44881388093138	77.58074938700496	65.39928511528502	69.58839211581429	66.37966873256711	57.891651814025366	60.637081761956004
63.819599321512825	50.92370015467429	80.62232273931505	67.84875634764555	68.79902295370528	66.66452857781832	57.82407748840982	62.69763550783248
65.12837428524631	52.64964117912187	82.91814736247235	70.26433993738424	68.54117128994503	65.96696922590263	57.57731482062303	62.92974372975623
66.2415372928711	54.006091383514175	85.12175804025114	74.22773182709923	68.0691299658052	65.52046561496365	57.568600876448066	62.66518186770778
68.19207211615894	56.69716119824155	87.46883156074905	79.37138942156085	67.17124050944197	66.55577724425294	57.62829497678694	62.20453140048067
70.66700838296912	59.409896043943455	89.28613302514884	83.53485012122097	67.62972571932137	66.64512273942505	57.715168735753856	61.911814918667304
73.8651840393189	61.600398801626326	91.05148443288284	87.91071489911918	67.01978579108273	65.68709240743563	58.28342272266486	62.45972648737509
76.85750002512337	64.37598297622962	92.39793688399875	91.5353023113418	66.6073358385381	64.99229529908756	60.22537283257339	62.60290753021089
80.57162236025101	67.03454703296914	93.88949083066176	94.14323550536228	65.48627712361622	64.56670591293452	59.82670976782411	62.695169122617344
82.39696994239502	70.51835835194083	96.58565447877186	95.87883475486232	66.39801965870446	65.36109557327731	59.688285954264295	62.78602376530769
85.18304140581846	74.57851750171503	98.1670548698851	96.37801656388216	66.17892589596394	65.22196116316212	58.669583995014285	63.31014117950772
86.3634735489061	78.76494662074134	99.06428833281426	98.61074577562698	64.35264319739439	64.04778712340978	57.80460167945214	64.14318209064419
87.86578597650653	83.13797546953437	99.7834959894834	100.93396316268525	62.16461389028249	62.546915100763854	56.88859276734429	63.826494778030415
88.35107764647914	86.9913281917754	99.65075052744793	103.2338921948098	60.1689639842303	61.12860553051329	56.559532129278836	63.06722616486955
88.80300561044331	90.75879317225886	100.84597975111916	104.86730011395665	58.86453729517459	59.884675854147716	56.06912761621394	61.93306109734929
89.7931042838563	95.09717612528324	101.9108966098532	104.84379444333987	56.978323616319415	58.60219072309488	55.01220220559965	62.75627113156159
90.5891890367924	97.6399846451154	102.58886918571562	104.84890462787595	54.53746386282727	58.182611821658725	53.773983326213624	62.26086476319965
91.10777940687956	99.16298283278756	102.62851051350732	106.6487091503582	53.03152811541065	56.66506339760826	52.21664885456592	61.53844158830048
91.96560455541146	101.82706678517754	103.08417436742234	107.4548380617019	52.12095871751784	55.26652978409024	51.44821794727474	58.87720808253285
92.82766910683996	104.13481741217028	104.97853706678652	107.21094066567947	50.59933325625368	53.41647877740026	50.37187834269482	56.842815308145106
93.4243240164036	105.32237570378028	105.29301404645416	107.21444647938412	49.75848562692037	51.80321464720878	49.69529516322582	55.28606068969385
94.2163630796591	106.50540728685384	105.40400275665742	107.7732487435737	48.83642950301207	50.89233982803894	48.09454973046999	54.969857272965996
95.36120163103868	107.79228623045336	104.43618067774058	107.7555649095452	48.22610497528401	50.67873972082772	46.880717165519435	54.215784210420416
95.94424442071043	108.16478483140882	104.00390368036769	107.60184594753176	47.528277804778924	50.2774033829749	46.149323736037424	53.1123030060395
95.9146893691736	108.17880649173324	103.26072310952168	107.9026028723019	47.55097325673452	48.92797453540627	46.09050508493185	51.62629550527629
96.27024976536812	107.1231228101579	103.20411051016258	107.98218043273276	47.16109905289112	47.15098496420459	46.28372816469774	50.07735995939208
95.85323436211672	107.6298953374868	102.09419273103	105.90195633192172	47.00574010942205	44.99769060841043	45.49287940353765	49.91104935648325
95.13818929377813	107.18793524746752	100.11667267370026	105.30362753315016	46.468734099456604	45.308785962860455	43.55178021431384	49.153351452764966
94.39713183611616	105.19114546469773	97.4300563238835	104.17188506716182	46.31801124132274	44.47771248075278	41.47706034763569	47.877832464809394
91.8626729173361	103.71480816510132	93.9116626271405	102.4078322569384	45.18419875768958	42.71514830229669	42.19810772134898	46.80455009634609
90.7577165502323	101.47244808887042	91.29868545757328	101.33959740338328	43.314522045848825	42.38847831475931	42.366527323083886	45.38984382516503
89.5295025092203	98.48471586580295	88.58505035373835	99.41709651880194	41.05070363947408	39.48119491199289	41.6021902198397	44.89588759535257
89.1021208684556	96.94925710473592	86.14343026056365	96.70847464099693	39.309811826022965	39.4028389177403	41.260603817374864	43.80332021038123
88.09265337243802	95.67081767831944	83.37766447416993	94.63909102218776	38.31668585524797	37.85692437760704	39.206016685183926	41.20195935311643
86.64874485810996	94.32799729420412	81.46276330718682	92.2822603003218	36.55069989831981	37.618333263066845	38.80258958603452	38.898269668594395
85.09515455749539	92.03090851360696	79.70433709422124	90.17652018606483	36.04450890719511	37.75389526411917	38.018812849331695	37.970362234754795
83.87806023474721	89.97815045768105	78.21000587979742	88.52557776682669	36.20905475303047	37.84134030073504	36.69957168565439	38.177030170262064
81.55206457578389	88.68965926954877	75.03833229574607	86.56342607840487	35.19723725402016	36.52106252078745	35.88639374368048	37.0961024787733
