Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2	Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
1.7072564396690544	1.5496654454721437	1.5428252826932305	1.473465294762422	1.9414652680064413	2.074640726927148	2.1226334565309704	2.0795650422910303
1.6991526252520837	1.5451449503724557	1.539821207388952	1.470755727988426	1.952280346767306	2.074519334632355	2.124165665711831	2.086474366574515
1.684750807656571	1.5416292774477822	1.5390273514686252	1.4721802853665338	1.9529997658122764	2.064484502228615	2.118714887328851	2.0964340117958327
1.6667069384885358	1.5389442809940324	1.5393083712842466	1.478004847752272	1.9506811004931368	2.0420283867200784	2.105194284247195	2.1056087890603736
1.6492260254734448	1.536325854239033	1.5388111773103057	1.4879736663006558	1.9381235125647636	2.018412181246256	2.087107045681784	2.1117151669203778
1.6370936918667574	1.5328708428528035	1.535753777779952	1.500867678409704	1.9198823534952003	1.9979658794322233	2.0715522977111296	2.114756010231099
1.6341126103424264	1.5280536667338247	1.5289577260109042	1.5139723456402767	1.8981924862804296	1.9847023754282775	2.0614321355374616	2.113592115614935
1.6412892702990591	1.5219957344396573	1.5183312439242251	1.5230925983700778	1.8840340237436841	1.9790886679563657	2.0590190185970103	2.1028963114437107
1.6556354694424082	1.5149482474592415	1.504718821670906	1.5236676370923776	1.8832649014071674	1.979623431577831	2.0598341223775254	2.0785330536053954
1.66959114544307	1.507606135666408	1.488820802206586	1.5118694010926947	1.8897568642091755	1.9828469400805533	2.0581804248399282	2.043922175650757
1.6718648726405274	1.5018892876106893	1.4706731822277677	1.485960574514998	1.8927881846270165	1.983279865298281	2.049636253364223	2.0087074915554792
1.6503753258662954	1.5001990677128352	1.4496189433905666	1.4475432359699625	1.8846527194669274	1.9775575616845313	2.0346838079594654	1.9810227746003781
1.599491049811408	1.5037286010659876	1.4250954528722322	1.4016655442016706	1.8632398581372733	1.9647559459011068	2.018980616581394	1.9638680886599442
1.529822065336318	1.5112068608440048	1.3982897006379944	1.355661503103288	1.8393695373892858	1.9459389168481225	2.0090907544955163	1.9532529896150315
1.465531587029448	1.519045971663359	1.3720163518614132	1.3165029178562813	1.8200379372142055	1.922039168057544	2.0070641966498943	1.9419436414842788
1.424325671894666	1.522569450089777	1.3494783189691812	1.2887863649860367	1.8100487074404588	1.8961790906204754	2.0085470970223405	1.9276533934199382
1.4085333216957914	1.517900190938829	1.3323027232825155	1.2742075721462534	1.808316986884143	1.873235962819187	2.0031444164549415	1.9142969922093995
1.411877470102681	1.5030720457505953	1.3202858528401291	1.2717348072926649	1.8148245904334706	1.8597823271539478	1.9869526940212587	1.9050639370957807
1.4250955343546383	1.478586305137257	1.3113433523912823	1.2780229534098495	1.821330122715556	1.8588226495650348	1.9608724413222687	1.900877685851965
1.4388563850947274	1.4475742371887956	1.3024708754796832	1.2880181756365092	1.8205058426360445	1.8650352659817369	1.9320938313347369	1.9003813095375266
1.4463148911661003	1.4151136262866886	1.2907121061876137	1.295978382050604	1.812056347869024	1.8682082312392114	1.9126352767334998	1.900674543131663
