Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
166.11401206556806	167.4976962641008	146.98856946958284	172.92409503488713
169.00261522041112	168.7227395105023	147.5459179321662	173.58488997613966
170.77324104246534	169.25568711625795	147.988745043275	175.46145512901055
172.33267911448772	171.58592510068323	149.27291084776365	177.4423882042485
173.47931535189232	173.5973265660789	151.9259427132184	179.44184892032615
175.48154670504863	175.00588263126468	154.93715630500742	181.70196354934103
178.08112835617695	176.3295932376793	156.69284037105942	182.98070950630338
179.38179430288224	177.71622428254685	157.795508295431	185.17557446788155
182.62667511044646	179.12651807408622	157.71200731242757	187.278441424605
184.96411756420923	180.43780583247386	157.278234863407	188.22725835771217
186.06879630180865	182.46811269446803	157.94350104517775	190.77828360317667
185.86595273819879	184.25007319798084	158.46237510455336	192.578321938755
186.57432667235932	185.9717582708487	159.12223610318762	195.1744719855735
185.83164064317032	186.33006886533084	160.2470779449166	194.2763918427523
183.5731206704376	186.51538649299815	161.1779300555759	192.35934248551476
178.5153426268155	187.43450299985588	161.29742141733942	190.9805174306198
175.6957494572177	187.0856426793777	160.65787938784217	189.12892358202063
173.68085492223216	184.46274501921846	160.27739616432035	186.90993341664387
171.22165157600816	180.76109102870726	159.93478514146204	184.21014731305976
167.23536172389336	176.59597434076665	156.96805419040066	180.72573884920658
164.37887758913814	174.4618088516774	153.473790363094	178.60892836849087
161.1129353624724	172.63318007799782	150.8011075602257	176.73304110589936
157.92552637388673	170.009663971367	147.81407661703807	176.33459907768412
155.12877423222497	166.63231247385218	144.04026966257376	175.32767589587607
151.78669634689075	162.92358599741308	140.4149389360294	172.82829502561236
146.33433575749388	158.2246221621096	135.9690600553476	169.84265051510675
138.45406770698054	153.3197242036278	131.55062381624944	169.30146450594614
133.13315154628873	147.201260725789	128.87436962921717	168.1262826832818
132.16973863466785	140.96224398114444	126.03742191006198	167.1753058993955
132.5236579688865	137.26095050726744	122.99414958429543	163.53686376897278
130.03240766852514	134.92693751529615	119.37809932684642	159.194909980426
126.9058819776147	133.9064410928104	115.78682125385122	155.34362756210265
124.92634981997236	131.85402764561366	111.856969653267	153.4388433816695
122.65080552660667	129.4384796013358	108.82082062780981	150.99080557537155
119.65043047011687	126.3090007379251	105.57246144434471	148.0925781840414
114.6868355164426	121.98303715502804	103.50083781247105	143.91286967180136
110.27851415526803	117.78912570435179	101.5827001717544	138.5413961311621
109.23109464671683	114.01705540655567	99.59109902770047	133.54388183499847
107.87562007547452	111.88038426143918	96.79168394767122	128.2834337410595
106.41206845150533	108.29714833286472	95.25118605620538	123.27287071282434
101.86902132398573	102.18793216481521	95.97946960963013	118.85902338058384
94.67813484373704	96.25241949290931	96.25719287046255	114.74292460596314
87.25011141423406	93.51237977488398	94.70576303451605	109.80482875352554
80.09949549458965	92.008790153052	92.71415453600665	103.71724402324139
74.02995091270594	90.9756766013917	89.03680596239798	96.18829645042442
66.39635436576802	88.32450973015135	86.22238570699325	90.22210764780193
58.94243913557527	84.55112457835176	83.23530983142622	85.44552678073352
52.32586223380697	79.94083625856204	79.11573665472064	81.66340169594781
46.6916079442452	75.66382600164232	74.75441610849535	75.34337993268925
41.677817873019194	72.14281322739201	70.4896759661204	67.63749971470408
37.809465711804606	68.78188395978796	65.930193943097	61.43910884217568
34.95920535605481	65.42946639310954	62.05064183939033	56.253703022647905
32.8578557614916	61.28358024594551	59.19931157793435	51.35482641736115
31.862799152185325	56.58208946019779	56.97442551024775	45.879097962018825
29.013266957826986	53.0731857098613	53.82598994973037	41.33421036750074
26.3924267234879	50.58560042583482	49.1979346902854	37.124646095192645
24.727038158805243	47.59178727365174	45.57368265930938	34.65602652568161
23.218820799744986	44.49467698358555	43.10392529297511	33.491010741074604
21.59027342360626	41.08786086490585	40.6100252967616	32.7230745821068
19.599040641082045	37.94557233113546	37.62972944893155	30.632893937206134
17.399145658507376	36.43343799884107	34.21781139272427	27.71855522119632
15.006523230762157	36.32370817180326	31.883166973495292	26.3763929990595
12.406779029815793	35.836955250590336	29.60330782014882	25.693793389658268
11.10382496366107	33.77184397546365	27.494964506206788	25.326722483575054
8.901920752549408	31.179349324177263	26.004561585689654	24.890436048173047
7.635950174218886	29.660715961882783	24.71569949432757	24.03804436685439
7.453909278742196	27.721690501499193	24.183642338993096	23.162558413070627
7.437314112793988	26.808050467557013	23.77499208534175	22.694594875410278
7.627157904917929	26.17691168699843	22.540100686227472	21.890846481333323
8.04084988560327	25.29786898742847	20.998674423236164	20.38019992101955
8.58514366357866	24.50179217612626	19.56833265313386	19.079099696885077
9.039460748600257	23.954933224323618	17.956950538318644	17.999210251923607
9.26057328978186	22.771906167212425	16.54285077409046	16.981271619384636
9.249963369586288	21.58485153677969	14.307505627789986	16.137409956787906
9.151185249669176	19.68788303252949	12.724199904468527	14.557701086827853
9.095760699057804	16.967607124993936	11.193562282066265	12.821959144765511
