Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
4.476656899092798	4.616361152281579	4.668984877879356	4.59696547663457
4.4994669052185285	4.614918274890991	4.670746155975764	4.607121908528326
4.488862313419738	4.610425277808863	4.674884439966858	4.622364072877598
4.490504477723658	4.574496873446478	4.666325536521968	4.637789980511492
4.4620985199343925	4.548180314613347	4.658857945111802	4.648844728030997
4.431325008276094	4.528098310018697	4.656428167455357	4.654562733905843
4.397936654654444	4.518317041929458	4.655313310549869	4.653473969735849
4.381006406147803	4.518998948514214	4.663293550595005	4.639335637316987
4.388503740843428	4.527283676895312	4.671754265168393	4.60720189736744
4.41062339358913	4.538784820979885	4.672431852806777	4.562916134974339
4.430702969857438	4.546398841771016	4.659798932372337	4.520125083411998
4.438677961557874	4.5467913586998225	4.63595712202511	4.489980350791973
4.419726119806863	4.5376521095390805	4.611834116351584	4.480547895360106
4.401376853120122	4.522458261741041	4.600172004429506	4.484329725122027
4.3885973297814465	4.498924515370346	4.603782209004012	4.486201627163833
4.391078079205348	4.474688975753975	4.621201382819376	4.479802634745196
4.396373393133014	4.451848340503926	4.6287297178739895	4.473066900478575
4.41674942496344	4.445698598354329	4.625625291344451	4.468677693247405
4.437723051837628	4.459444166038625	4.6048889032733165	4.467465933948067
4.450008332308946	4.485985742130689	4.5890684015174505	4.4687916059431645
4.452146239489564	4.506352958522037	4.588353436670024	4.46656030975229
4.4583440180485985	4.515261501679055	4.570257106122234	4.462887758023008
4.477471266353614	4.512860799205547	4.580763492374699	4.460357426793575
4.506538005761331	4.506714931030003	4.603292774763852	4.466607573432809
4.533949529945918	4.505704133740233	4.624892696010544	4.4853018715226725
4.5503628492894626	4.51263702422098	4.637467797561206	4.512702346595847
4.55610090788105	4.523141839390898	4.636811549672575	4.539089353686524
4.554492803895309	4.529842477827644	4.626341853362421	4.555754924604063
4.542298801344566	4.530514584398649	4.61830368720677	4.557588008734439
4.5142980659776635	4.5305652674768115	4.5833746056668	4.546698007886674
4.471850775754225	4.524818991392134	4.555629087772094	4.528150060759669
4.416609363378677	4.5125340079580525	4.529424760252112	4.506908862503347
4.362047428181512	4.482910927519479	4.505553978786641	4.487313521577082
4.307705374300367	4.429198785112655	4.483118537014996	4.471350414090613
4.264451759897029	4.356296418706883	4.459006426206398	4.458727953238806
4.237770056810905	4.276905592148356	4.434420807086643	4.445221790910054
4.225979277641489	4.199871924272671	4.406806192345778	4.424894976362255
4.217940438684145	4.133470503587099	4.373858202089019	4.3926933198387355
4.196528012231658	4.082658136283532	4.332661454824439	4.348658910837219
4.150038561725104	4.051149761996735	4.284105776761108	4.300553311393451
4.0819716619612905	4.036205127161145	4.232300874807484	4.251768054618746
4.010628410306521	4.034498797296974	4.183340697533131	4.214309497171198
3.9521573655948243	4.045982809104937	4.136144056737663	4.170280932765265
3.907351824264509	4.047052043211474	4.093905850611586	4.128054540159677
3.882001100404062	4.045608908699953	4.055979557616201	4.080352210400609
3.8789904809803044	4.033011779128519	4.02086296942374	4.02495100955396
3.902650796463914	4.007934487190623	3.987508104369285	3.9646145048948016
3.9583192174760624	3.9797496854844656	3.957801638773554	3.9061630706683657
4.0406204200295095	3.9512860168831274	3.936240425347572	3.856235224473095
4.129670125439116	3.926398905002457	3.9262183521925627	3.8226013583075535
4.202599539778433	3.907746311812157	3.933976600380502	3.8196803814812172
4.235959619550775	3.896749305632668	3.9464664706222585	3.82871846967552
4.232017894713167	3.8938494456326684	3.9655401800712125	3.889542255848332
4.214055643305487	3.8984332298205455	3.9744597947279994	3.9369237515069875
4.2275737370184086	3.910307164615606	4.00030796732652	3.9998070923580267
4.26292207956998	3.9300790641921597	3.974800674529893	4.025541519537973
4.362930738487762	3.9579896899872304	3.968053054553505	4.0403534234949445
4.484799680337725	3.9936543973956606	3.9672913088643926	4.012001089946921
4.598616796841281	4.035609719287104	3.938190929424526	3.9755280475334045
4.695038365079889	4.0806347309513376	3.9340730558961394	3.9259215289529212
4.7729375926454045	4.125108693977952	3.9487854637474036	3.8931345045804577
4.83331066048021	4.170516026757403	3.9829541305599587	3.8884877138738516
4.88273717153897	4.201923907035868	4.0362881420881385	3.9145791314530722
4.9304164378403055	4.2349844193569135	4.116865645417273	3.9540273715155982
4.986774268659531	4.27545160701775	4.188017746653595	4.01014896166447
5.058941334688101	4.328811971495221	4.2710913497463965	4.069309408688584
5.145639873282611	4.393283879848221	4.348047848315641	4.126201007195406
5.241246213230996	4.463277496404018	4.413518931989557	4.175195333217018
5.327138298028528	4.531809926463246	4.4695250492044005	4.221454296482816
5.947145790226116	4.595483185974585	4.5222995537434	4.268301086913317
8.788101157210521	4.654701697985912	4.577101760593089	4.321569165198993
10.934155937039515	4.725000421392316	4.6331381758899175	4.38803141462234
11.794586831799172	4.761020806165253	4.6792676768005785	4.456006871627955
11.816982314090152	4.796991314709093	4.718488224050586	4.534264394881704
12.167906718986934	4.833900181130162	4.756110853094299	4.6211340254759685
12.71805023334622	4.848875744376471	4.800603517526244	4.723163438555848
12.526156181333317	4.883668136959661	4.86394741255033	4.82263351716295
11.801477724774557	4.940329840086223	4.943456809589261	4.939306508289622
11.745249390234461	5.023929454479021	5.0440766435532165	5.056973791632142
12.195986889440755	5.142276029835014	5.141740109404992	5.179584571107235
12.371928538346221	5.284828408884267	5.218109056742381	5.270526025469571
11.62950569799864	5.347757320288006	5.2727724252443	5.327464780612699
10.970176570361087	5.450663706984848	5.308134406609466	5.360424713817744
11.12082769965785	6.028862802146532	5.29993053163908	5.357927410334081
10.706255184820735	7.2113961181331065	5.3608382174720015	5.327690709371857
9.966992914725541	9.032083670642722	6.7693970082885295	5.457395146464006
9.55179964433341	10.49340915777459	7.758667228990891	5.625171384517246
9.036153815973407	12.525980892225313	8.736281320371866	7.183436380173037
9.609176534100495	14.698383965096166	8.808012608556691	9.240137872487564
9.837539191958859	16.005307151934243	8.122269947540795	9.555973012098471
9.155968681416132	15.707269355958882	7.889062658815524	8.825355342502
8.123327983184426	13.857750057975583	8.616059173370388	9.346044665842806
8.511166381753645	12.34045833774833	10.031081360023451	10.204251011687711
9.21014640290391	12.503171674610918	10.14873355389217	11.494236358596197
9.393649673799748	13.242929301888998	9.966421931888158	12.36217149922194
