Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0	Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2	T1_A0	T2_A0	T3_A0	T4_A0	T1_A2	T2_A2	T3_A2	T4_A2	T1_A1	T2_A1	T3_A1	T4_A1
2.227910630901464	2.342456191732406	2.349531714537457	2.2389940746245203	2.1752786659010943	2.172999934728626	2.174882342182181	2.1872724211955443	4.473719753977696	8.028172520212989	4.803068380565269	4.503143534033804	2.1752786659010943	2.172999934728626	2.174882342182181	2.1872724211955443	8.39292954630078	4.969109147263347	5.633509721276125	5.633509721276125
2.232796625820585	2.3407291176685883	2.355392628891317	2.2509110378928736	2.1764746667472386	2.178080084639544	2.1752225115626485	2.197912977315021	4.454996278916525	8.018425141709056	4.7402941965027345	4.525806974998121	2.1764746667472386	2.178080084639544	2.1752225115626485	2.197912977315021	8.193076470074807	4.968085221671815	5.632714985512147	5.632714985512147
2.214089898654932	2.34175230536797	2.376940091257278	2.2832884375595026	2.1710669730125143	2.189975793412747	2.179530015240202	2.2148370972884504	4.444486751533168	7.923443178020385	4.793643735239585	4.576718710512268	2.1710669730125143	2.189975793412747	2.179530015240202	2.2148370972884504	8.293400881983201	4.966364908298185	5.623759176806702	5.623759176806702
2.208019444568755	2.3246972064534	2.3968237144317768	2.3251435466625177	2.1862781475568114	2.200878282871223	2.185601541013072	2.2148103454420225	4.427860151483974	7.8760011557592025	4.807709132507276	4.662508434607119	2.1862781475568114	2.200878282871223	2.185601541013072	2.2148103454420225	8.47429538506496	4.964512767083162	5.608485985297254	5.608485985297254
2.192968133275388	2.315194771916993	2.415986357173446	2.3616979531901867	2.170971916936675	2.204615215980588	2.185625297542131	2.2390769520453566	4.409257658413566	7.842186063400691	4.878590385693355	4.731410557127507	2.170971916936675	2.204615215980588	2.185625297542131	2.2390769520453566	8.63771786984603	4.96534822936786	5.5898126599235045	5.5898126599235045
2.19516987752196	2.3072553376040563	2.4302728010069488	2.382144263520722	2.1716352691925174	2.19951962822297	2.189950196912339	2.248374408449022	4.394427865094762	7.759709745260468	4.878025202762586	4.774924673181546	2.1716352691925174	2.19951962822297	2.189950196912339	2.248374408449022	8.541591291832342	4.977643598110687	5.571158248504641	5.571158248504641
2.2114401883697363	2.3015257409977807	2.433404588265035	2.3811592401564017	2.1821897734248608	2.187735447407688	2.19107011516984	2.252904437928174	4.400308508874123	7.713398139873696	4.914838390729271	4.775882461798766	2.1821897734248608	2.187735447407688	2.19107011516984	2.252904437928174	7.273196487134345	4.999123837503787	5.555727304595868	5.555727304595868
2.241154887471618	2.298385586154579	2.4289295210328032	2.3569840601006606	2.1715270893595737	2.173753060164917	2.1924457793763885	2.2588135151184887	4.416233223986439	7.697049228909377	4.867477968916204	4.746685063305267	2.1715270893595737	2.173753060164917	2.1924457793763885	2.2588135151184887	6.681438956591602	5.02363830221449	5.553664169157667	5.553664169157667
2.27397623464335	2.298315669732716	2.4130187463621167	2.313112961322849	2.1789463136716414	2.164202593357306	2.194594528521423	2.2577613146260664	4.456010285935577	7.669146984556099	4.838830095976358	4.6610435392137495	2.1789463136716414	2.164202593357306	2.194594528521423	2.2577613146260664	6.66957063125654	5.052904211098482	5.546059789437739	5.546059789437739
2.296245934855748	2.3008847665891285	2.3860943991461125	2.262783777092987	2.1916606590436687	2.16125894997713	2.198637888423609	2.249553880166867	4.515951327637218	7.667420238308527	4.823167132964862	4.548027546071685	2.1916606590436687	2.16125894997713	2.198637888423609	2.249553880166867	7.007419101031964	5.08719747946985	5.549022581656379	5.549022581656379
2.3002640869700044	2.302467238493271	2.3530234956534044	2.2232728891574545	2.2138955532566653	2.1627677499567715	2.204438174833212	2.2346875399840336	4.565891601757457	7.7067653984933955	4.76583830319149	4.480173514424096	2.2138955532566653	2.1627677499567715	2.204438174833212	2.2346875399840336	7.742369730045183	5.13021685758507	5.551125142172032	5.551125142172032
2.2895504460713667	2.301374533979359	2.321247018646488	2.2054116755935538	2.228226188378445	2.165598712013443	2.209772226784758	2.2199218805357823	4.623525925734759	7.882938653056783	4.7032571296774455	4.419404569315598	2.228226188378445	2.165598712013443	2.209772226784758	2.2199218805357823	8.366917392019127	5.135224016739142	5.547512675267619	5.547512675267619
2.264731085111212	2.296219905481489	2.2997025589019287	2.2128583111421056	2.245397910473124	2.1695886936256845	2.2143213523177274	2.200697332748981	4.610810655998573	7.782582293414467	4.65890678498339	4.437998104364123	2.245397910473124	2.1695886936256845	2.2143213523177274	2.200697332748981	8.491727040172336	5.163452151216564	5.536104715156078	5.536104715156078
2.2494832361004526	2.2894039943718525	2.2932137127386256	2.2348818134837125	2.242024564835964	2.1767280762665107	2.218586163009559	2.187067472138262	4.604716930812602	7.792083858140364	4.644254792664786	4.482832722231412	2.242024564835964	2.1767280762665107	2.218586163009559	2.187067472138262	8.035564371655607	5.166266306258613	5.516436122626186	5.516436122626186
2.2452283164944125	2.278971266685752	2.2977789857421533	2.256740141360902	2.2360281538253943	2.186272609742369	2.2246368956298888	2.181387559427861	4.594890542134724	7.7784577314864025	4.656165204750744	4.528675808479737	2.2360281538253943	2.186272609742369	2.2246368956298888	2.181387559427861	8.37698323476183	5.1645780361844045	5.493864017298005	5.493864017298005
2.252159050117002	2.2692316025473653	2.3078508685223977	2.270564692585111	2.21157591119482	2.196513320561952	2.2266707226595086	2.182647989137916	4.5336160016435025	7.806385198859667	4.650183154938561	4.556999846685733	2.21157591119482	2.196513320561952	2.2266707226595086	2.182647989137916	8.251347210011886	5.130942357101925	5.46925285910906	5.46925285910906
2.254692282061587	2.259033344931581	2.3078522322375936	2.2785958470042456	2.1910834588693446	2.2027572063196006	2.22719565878088	2.18431295872904	4.572307780059602	7.894331385077862	4.625832243950591	4.565991274686246	2.1910834588693446	2.2027572063196006	2.22719565878088	2.18431295872904	8.399375926580168	5.141683181019928	5.451262495674093	5.451262495674093
2.257980080057365	2.2568272427273497	2.3022961388812813	2.280633175369516	2.171556682587297	2.200641651562408	2.218098895897098	2.184377791626626	4.550350797440881	7.901953472887186	4.62410608243224	4.570660888187925	2.171556682587297	2.200641651562408	2.218098895897098	2.184377791626626	8.799185272750803	5.14318725051655	5.4372690540700646	5.4372690540700646
2.2550465635950263	2.2635573265567785	2.289796466969282	2.274905958758452	2.156963423631966	2.1922539945865984	2.2087371033072336	2.1782488058828315	4.5019720772850205	7.901406403414207	4.606846364420972	4.573971235475813	2.156963423631966	2.1922539945865984	2.2087371033072336	2.1782488058828315	9.086593614078888	5.13031993549851	5.429438256465463	5.429438256465463
2.2462274108564606	2.274633593313372	2.2849341971568	2.261084753325888	2.1493487272896536	2.17264865786828	2.19763953547252	2.1698071552785367	4.510583606812815	7.866893699618903	4.571232736244029	4.573112775861927	2.1493487272896536	2.17264865786828	2.19763953547252	2.1698071552785367	9.026032859043935	5.1537674031311935	5.418486669463009	5.418486669463009
2.2340414938864543	2.278180279608218	2.286574577921148	2.237895474387765	2.1473212346556823	2.15962179960056	2.196538062483264	2.164556678620605	4.521737543526591	7.880997973827496	4.570890760632273	4.483946270030413	2.1473212346556823	2.15962179960056	2.196538062483264	2.164556678620605	9.377863600812963	5.161790837164547	5.408194027877859	5.408194027877859
2.226391034367358	2.273499415817213	2.2694293117038744	2.2108415017338023	2.1473745495319063	2.1530392441338684	2.187316538269648	2.1665449443659632	4.52622219460313	7.910347608690296	4.594712044452753	4.435438474125211	2.1473745495319063	2.1530392441338684	2.187316538269648	2.1665449443659632	9.45475477185668	5.1660073256403605	5.408199620825266	5.408199620825266
2.2245813027182493	2.2616204744976987	2.2597171517753547	2.185318964926698	2.1472579823104803	2.1567274776466934	2.183545628343498	2.173245585117219	4.525207584756208	7.889860439354561	4.59608700262469	4.3824254607232564	2.1472579823104803	2.1567274776466934	2.183545628343498	2.173245585117219	9.342000814733158	5.1618961036235	5.384589731310282	5.384589731310282
