Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0	Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2	T1_A0	T2_A0	T3_A0	T4_A0	T1_A2	T2_A2	T3_A2	T4_A2	T1_A1	T2_A1	T3_A1	T4_A1
7.792752261426425	7.341916401429004	8.38221078704746	7.1499124180571325	12.0278617579045	9.518404868922394	9.454326498999162	8.498209075313552	15.779871534915188	7.3414380261572365	8.382110267968235	7.1500499488386335	12.0278617579045	9.518404868922394	9.454326498999162	8.498209075313552	4.036798792720362	9.3009002547605	8.614949652361094	8.614949652361094
7.382933585807829	7.530529404103694	8.780937855020303	7.401861211072403	12.42849700961151	9.49588633570999	9.486495999385362	8.547971564671732	15.012413301566355	7.530121833569724	8.780976844733784	7.402007783475916	12.42849700961151	9.49588633570999	9.486495999385362	8.547971564671732	3.9966458348396174	9.162263740314511	8.633828491081733	8.633828491081733
7.191163901972875	7.659355878587265	9.166652740673928	7.808407159047709	12.928850147437029	9.540170700841738	9.460507713226516	8.586910334141201	14.008564474488661	7.659010247892583	9.166682345708741	7.808840359565197	12.928850147437029	9.540170700841738	9.460507713226516	8.586910334141201	3.946732281813459	8.969543404525297	8.644987334328157	8.644987334328157
6.816370386167376	8.028499194212127	9.61653150216986	7.870388997230582	13.155202688477136	9.6859554685322	9.64150660175418	8.58778136816734	13.130731299432075	8.028266613454496	9.616318035434821	7.867562204409694	13.155202688477136	9.6859554685322	9.64150660175418	8.58778136816734	3.899242907967879	8.77322474196745	8.632548832437113	8.632548832437113
6.719436445193364	8.13705955254964	9.251649059870951	7.94278773321352	13.18310789188742	9.74107817095031	9.336277273319071	8.647319311861988	12.463393437502075	8.136997598499027	9.251468959257723	7.94256706856382	13.18310789188742	9.74107817095031	9.336277273319071	8.647319311861988	3.862084765182616	8.71690579747819	8.556987567747809	8.556987567747809
6.439904695171556	8.096762713511362	9.601818426567943	8.04482865111007	13.022306888485176	9.700674099946312	8.477993760724763	8.729748487726615	11.774048314216623	8.096740543464607	9.601831330760144	8.059360866349808	13.022306888485176	9.700674099946312	8.477993760724763	8.729748487726615	3.862909156173944	8.67501656090057	8.538706487357347	8.538706487357347
6.242164475894425	8.397280739353405	10.14493493760897	8.044719929164225	12.66847834720338	9.662369014441603	7.97050472118469	8.741858590394946	11.202628946140974	8.397407335287838	10.144998551798126	8.058894467650235	12.66847834720338	9.662369014441603	7.97050472118469	8.741858590394946	3.834077849742768	8.65489098296013	8.521632039422895	8.521632039422895
6.435393856057652	8.560121269401229	10.53730193573517	8.407387726318143	12.34636874980806	9.68892971143211	7.238372626612746	8.890948940471263	10.602583921218597	8.56037085876096	10.537281580028212	8.424814942663176	12.34636874980806	9.68892971143211	7.238372626612746	8.890948940471263	3.7626495313498536	8.750159385057747	8.582798492572163	8.582798492572163
6.670055204690247	8.933277786629649	11.019112078627884	8.738419360171022	11.9606232389665	9.763237327957928	6.4839489061639926	9.219370514618005	10.1142640228943	8.932147435832237	11.021877574266602	8.741910424949019	11.9606232389665	9.763237327957928	6.4839489061639926	9.219370514618005	3.726494929586335	8.85966587784856	8.543294594290083	8.543294594290083
6.6923517762291205	9.16228455255564	11.503426429096372	9.028407127654816	11.458198248388516	9.915472099104557	6.291803947964779	9.2448885614458	9.43133305693705	9.162401455506373	11.50345992676622	9.022430987474012	11.458198248388516	9.915472099104557	6.291803947964779	9.2448885614458	3.70518253507621	8.976914475682957	8.407263740373141	8.407263740373141
7.109965683306147	9.319201257164096	11.68966285065193	9.449356577516218	10.873576488107291	9.889411854640173	5.841707673460251	8.46629445689219	8.964304940282508	9.319250914890572	11.6891960252577	9.45632462006767	10.873576488107291	9.889411854640173	5.841707673460251	8.46629445689219	3.633677146037064	8.960058996481262	8.279894180270473	8.279894180270473
7.093823745202772	9.577247502605957	12.061733069789218	9.741815692794267	10.381093906624075	9.868299621277142	5.6007194294930525	7.921641221531849	8.556397355799703	9.577323557420703	12.061823800785946	9.746930483744725	10.381093906624075	9.868299621277142	5.6007194294930525	7.921641221531849	3.5962278971227435	9.052558846767893	7.949530370308482	7.949530370308482
7.588348247986468	9.758163616187597	12.228310257283468	9.959832317227647	9.96058294639551	10.051784364426274	5.388576976555941	7.341981315686064	8.213111373000148	9.758216352777943	12.228226800938893	9.959052624221494	9.96058294639551	10.051784364426274	5.388576976555941	7.341981315686064	3.5866205185168973	9.012829371271426	7.6040567206956755	7.6040567206956755
7.842294235856872	10.112465967103406	12.382455818100482	10.334215434816288	9.78723932402838	10.122761388889073	5.24890163004449	7.05819923972992	7.886021075983848	10.112458226115494	12.382278756385421	10.334444780451545	9.78723932402838	10.122761388889073	5.24890163004449	7.05819923972992	3.670865262447663	9.091836224116692	7.755428767061838	7.755428767061838
8.224027846267813	10.336396119854552	12.469237759770296	10.841560587943109	9.9044127063252	10.04803989767261	5.10127900061562	6.508923282095976	7.674524137207646	10.336460259849312	12.469258013174901	10.819448716195293	9.9044127063252	10.04803989767261	5.10127900061562	6.508923282095976	3.67895530180713	9.121740473975484	7.916797925514799	7.916797925514799
8.805587293206647	10.718007227823035	12.920805424241824	10.945551609825456	10.035536716478337	10.188510627521143	4.964931716517985	5.943867055641546	7.67100571363691	10.718036444008693	12.920750845768254	10.946962571955535	10.035536716478337	10.188510627521143	4.964931716517985	5.943867055641546	3.672731390481096	9.402910589569409	8.06324131320339	8.06324131320339
9.237597864750644	11.123976617641224	13.142258274157996	11.213147158957415	9.974720769951624	10.2810242130809	4.763651371860517	5.435627115336669	7.56962693255383	11.123998498290877	13.142255649325426	11.217149523396623	9.974720769951624	10.2810242130809	4.763651371860517	5.435627115336669	3.658394524993913	9.60526233151968	8.547472631004494	8.547472631004494
9.549270598708022	11.503996139456008	13.341909077083178	11.77819449084165	9.896627015361114	10.41238441132802	4.606063489510021	5.107419804371604	7.3179353018977515	11.503873527472699	13.341833689885886	11.780726089994525	9.896627015361114	10.41238441132802	4.606063489510021	5.107419804371604	3.6458672287285903	9.864245739252167	8.673586580059732	8.673586580059732
10.028894636929916	11.92474293304797	13.658795493096314	12.364458107210393	9.686616282206376	10.404600109277936	4.3943868251807485	4.809732126939538	7.172285134961159	11.924759097666334	13.658785048596005	12.369934966380697	9.686616282206376	10.404600109277936	4.3943868251807485	4.809732126939538	3.63404297528332	9.877493733370834	8.992790953356609	8.992790953356609
9.839450075051662	12.237949613699666	14.176574290636829	12.656017683348368	9.158699830207144	10.045634775071637	4.215351762128306	4.588917907803804	6.768437368875007	12.237977220921554	14.176571557610181	12.66196587806721	9.158699830207144	10.045634775071637	4.215351762128306	4.588917907803804	3.6193044227943294	9.933556214213914	9.200833893760162	9.200833893760162
10.171236657194772	12.577537046731145	14.737305323130562	13.09524995068476	8.748728919357447	9.534827831244606	4.060330055571954	4.4368977297378365	6.708208963767305	12.577517186480641	14.737347615499141	13.09903134811819	8.748728919357447	9.534827831244606	4.060330055571954	4.4368977297378365	3.5837025375748164	9.8254119952435	9.466411453682904	9.466411453682904
10.560395058701278	13.1790309850331	15.049995287185032	13.357428532515426	8.354301923663405	8.975935790641135	4.0817170555841935	4.25631296370863	6.427405865993558	13.17902946730417	15.04976149886942	13.360086315238958	8.354301923663405	8.975935790641135	4.0817170555841935	4.25631296370863	3.558244368067441	9.965794344789208	9.919110952520647	9.919110952520647
10.62519425563359	13.62534289104747	15.115509331504937	13.691755703888353	7.999946640781945	8.280994015163612	4.118120472636872	3.916638954089311	6.12699594654893	13.625343069298086	15.109694429547602	13.693315361086452	7.999946640781945	8.280994015163612	4.118120472636872	3.916638954089311	3.5240854719709955	10.292713908021003	10.106986669426032	10.106986669426032
11.145336050779989	14.214523438683196	15.335187334540052	13.719582365237834	7.712764625857058	7.585545492959103	4.0941700855456	3.760952627736615	6.651993445514065	14.21452278382546	15.339196006118067	13.720577370215608	7.712764625857058	7.585545492959103	4.0941700855456	3.760952627736615	3.5202954997336486	10.375581484729723	10.49932986134138	10.49932986134138
11.443582307044652	14.532474479231997	15.578464331904168	13.78507787302486	7.774905848154652	7.01766571039789	4.159144088924703	3.561513324573742	6.807769901953086	14.532492720751113	15.582203543518212	13.78554008534558	7.774905848154652	7.01766571039789	4.159144088924703	3.561513324573742	3.5456366410243376	10.594000083539513	10.52748035336424	10.52748035336424
11.890639175042775	14.859676466365965	15.665327389489669	13.680162654918698	7.962243942892655	6.520102718308375	4.289151581007132	3.526444400943558	6.962269078182227	14.859671117555337	15.656898164106083	13.680140480414844	7.962243942892655	6.520102718308375	4.289151581007132	3.526444400943558	3.4927261078643803	10.808395190401557	10.63525527570302	10.63525527570302
12.564071075714605	15.255664864814202	15.910096278210572	13.772904243907812	8.475251723147931	5.996451011307538	4.37175339603584	3.465289120103014	7.173817965745611	15.255659743715052	15.911516799815324	13.772773584457758	8.475251723147931	5.996451011307538	4.37175339603584	3.465289120103014	3.592849443025291	10.99534959566962	10.686448585490394	10.686448585490394
12.641766009562414	15.247642294379387	16.14218272853882	13.548892559638258	8.936710394271095	5.751021913263495	4.408414026617163	3.4974440813727807	7.5175742096476625	15.247646139611621	16.14328858034293	13.549279886350394	8.936710394271095	5.751021913263495	4.408414026617163	3.4974440813727807	3.5429122331036167	11.41831972246495	10.865997918864958	10.865997918864958
12.8701116627873	15.65429513552346	16.309131688893157	13.4329677491276	8.860939610887424	5.638465363445228	4.304777444113619	3.5367509396613235	7.8158248237354515	15.654293649581664	16.309487686007643	13.432814825964186	8.860939610887424	5.638465363445228	4.304777444113619	3.5367509396613235	3.5769330661336234	11.533844102891276	10.733194690924362	10.733194690924362
13.217670470586976	16.153833194252496	16.314334385985717	12.92774541264882	8.634677226943625	5.469580340975199	4.209591323943776	3.5629037057154544	8.186478197002147	16.153933143777248	16.315746536075725	12.927985593954913	8.634677226943625	5.469580340975199	4.209591323943776	3.5629037057154544	3.5842913445434954	11.89400411819951	10.652936859079263	10.652936859079263
13.231298914208969	16.07647891182236	16.5748127716115	12.727591467096088	8.548929790054377	5.412449665716697	4.298478655741368	3.667908030724738	8.811415374940653	16.076691286547632	16.574803332345535	12.727873153615565	8.548929790054377	5.412449665716697	4.298478655741368	3.667908030724738	3.5826171352408287	12.049988223996	10.795077404108996	10.795077404108996
13.270828184195963	16.38583673908648	17.290659374530357	12.438161704969383	8.19563290667862	5.261609023101692	4.340216749866742	3.8461548721150978	9.243491817820859	16.386005334794802	17.290636483068997	12.425685809986737	8.19563290667862	5.261609023101692	4.340216749866742	3.8461548721150978	3.599198142767136	12.123078311404525	11.375240670633016	11.375240670633016
13.51472832158133	16.90857126462926	17.367125404815393	12.23366075313334	8.03804316363648	5.059938993252636	4.645570893875027	4.180934236724391	9.561746321725185	16.90852323096865	17.367229131508587	12.233224101868041	8.03804316363648	5.059938993252636	4.645570893875027	4.180934236724391	3.620173329131244	12.489997356809104	11.373658136129732	11.373658136129732
13.689764629486078	16.77492713339852	17.63190990695734	12.018448527715908	8.121606162558166	4.890738356797897	4.862088360073969	4.562597481030939	10.093431762217765	16.774858099567947	17.632397089334432	12.018394608023735	8.121606162558166	4.890738356797897	4.862088360073969	4.562597481030939	3.6307477952537006	12.601406906527195	12.22703825522048	12.22703825522048
