Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2	Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
32.745193137585424	28.784499830631827	32.87535965249368	32.17867233787845	11.75171782518165	9.746068694953603	11.428654740192234	11.216416879315627
32.948116032856426	29.11369426381469	32.57418317284475	32.06219410336318	11.300829911168206	9.983517524941101	12.008034445334271	11.647381537927844
32.819260012665964	29.483843226344163	32.59553929903464	32.55006031193354	11.116656250991012	10.155536747937298	12.528106467865452	12.231201654292182
32.71235093107612	29.892910150578672	33.07104755587195	32.63656426355138	10.825354641427571	10.702093910866894	13.23557961543634	12.533744485710745
32.62377303295646	30.31134335719455	33.00342098358152	32.94890052382118	10.778565162455642	10.905974334592942	13.192270391129178	12.718892539976029
32.33007829163154	29.884834515678104	32.7190097739603	33.33001971456389	10.543240757119653	11.097042211144544	14.030457508207292	13.097574812829139
32.576509334504465	29.90001376413868	32.57964389536352	33.55335175933853	10.388713026011144	11.588238276660064	14.807944109518575	13.382779880432299
33.07293330248629	29.54912542732676	32.350719908718084	33.53548764212367	10.606357040734682	11.945324731443142	15.357360166717868	13.821039421839327
33.080198293895954	29.66258417430508	32.136483957667174	34.08065568362499	10.863497673491194	12.598390219170472	16.10825936194055	14.59194729737041
33.176407619701806	29.915907867406	32.32801026986691	33.8581463668271	10.943743707165925	13.037680857383428	17.101828002241593	15.034025516688976
33.31257857689618	29.750244852026192	32.79617594490156	33.91301581916283	11.37489810758784	13.432624975267924	17.661774215674477	15.796013701004032
33.50528357843754	29.852182773712578	33.084697024006445	33.54990968738968	11.538345161073902	14.01092658051785	18.345755202710112	16.238831137584928
33.76303668954468	30.03244091902558	33.04773477085933	33.1084198736429	12.105013659374242	14.512533106706647	18.819975795608247	16.70542618743999
34.003568741802674	29.73525480392492	33.09901519337478	32.89877176746517	12.45134286619719	15.147578166780612	19.395900491764504	17.448889158258925
33.628801036153824	30.54534306118008	33.38291516641026	32.16526099488422	12.874917740567897	15.69864684814824	20.020902963622895	18.23716327390866
33.421004379002326	31.380316734539747	33.568040039978456	31.73402176973344	13.548150094410227	16.359974941519383	21.147157323826338	18.730514072639433
33.20522973976938	31.519712457169245	33.831493809489444	31.104575587294747	14.206383356011957	17.15229692002691	22.23843532595958	19.4180551745801
32.967531653999814	31.90016981884599	34.21914004051336	30.436224700313247	14.788608615346527	18.034233647377917	23.24661712455619	20.520310019018503
33.048916006847755	32.23751122489223	33.97926109663041	29.773238082828883	15.43079685571585	19.289895848709346	24.611531209010337	21.618649509742447
32.703691046905355	32.239939032518635	33.61996956898928	29.44463875551177	15.459838447661678	20.422455857074127	25.801264751717248	22.514632062141597
