Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
40.02319935582761	38.72977571528387	73.05603682169514	59.9704003597921
40.381227602573794	42.62271360214953	72.50818959683521	62.85947422954469
43.034611197637275	47.97243363625656	73.19055476306133	64.90801424558494
46.8939333115082	53.150383706473235	75.92038001954042	65.7439021470817
52.42174182612027	58.899827478104186	78.79724473618198	65.75561666646928
57.59865925532998	62.975631501348	78.8465555266753	65.69618720905744
63.549382367755214	65.81259400555726	76.39885801892136	66.1443147305206
67.82094368737431	68.94156587251321	72.51740022882744	67.33316207562332
68.85100209178904	70.2427098040262	70.12437410228696	68.43455529357306
68.61931718184081	71.44286398845786	70.71343591805942	69.59061195857542
70.18473323496467	73.19528805937283	71.84336538324774	70.41973413894569
