Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0	Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2
45.185213852542034	47.737539247878615	44.657907027668735	39.81963814887431	23.914300645172908	25.42528836986705	25.808393495177853	24.4330497781454
45.24260619524407	47.54050573704206	44.12312562114304	39.605599044399895	23.88574882363145	25.47034487232574	25.55251006392685	24.42956567266892
45.49460605991331	46.86630254066164	43.44328093423296	39.37804445278221	23.568875464690763	25.3858473224414	25.62688337883952	24.754351138889344
44.988497596094334	46.48845060719483	43.37667960202957	39.12898241986256	23.52957719540295	25.35655841087455	25.801054824669205	24.67937882122616
45.216567774980255	46.17751146995452	43.18183255148952	38.80052960992236	23.213082173248324	25.50542810543539	25.79952375587388	25.05567051872564
45.024993232374314	45.66109625708849	42.95376179516186	38.43714116700971	23.15305686552644	25.33340256370922	25.691954922179303	25.442503290779182
44.70290760124853	45.399867824834025	43.368901916858455	37.90702180568207	23.494567815055163	25.35142281778021	25.34448228865348	25.695615463214185
44.47189286460592	45.18451582986056	43.1486476718776	37.354266807152236	23.62966014099499	25.21503320903168	25.201619459850857	26.05194709547489
44.50044096845074	44.607003499888485	43.21973827721122	36.69918684717528	23.555676668871698	25.200926662206903	25.10849063799004	26.6724881546293
44.38873864332032	44.513257910421665	43.3002914428069	35.87452305254895	23.606924024214702	25.196771285525244	25.239913728957813	26.81949473526932
44.68818259742336	44.533740249653576	42.67329288474627	35.1380257998938	23.73156754613361	24.782924928542133	25.812041756954283	27.18394099772548
44.29460889864681	44.118344775094975	42.473487428359824	34.53288514136067	23.92144326211587	24.73052163317605	26.1498855923431	27.4047699629175
44.69485507615946	44.03015195106929	42.02380520954707	33.615773132178504	24.23498458933686	24.965596636630806	26.14722627254058	27.550933165336662
44.61558408574825	43.64925816223741	40.91725492925395	32.92054798197708	24.55027628160952	25.290104210596493	26.5783142671688	27.837304929637643
44.58910226284015	42.93938111306755	40.027451547365864	32.16398816238809	24.65689504303822	25.806032095958155	26.94245042436489	27.73897364234473
44.83339568393033	42.48794747966578	38.8445946850973	31.17697599900438	25.107809267310248	26.24709307024237	27.022364915901687	27.744043397208685
44.97917334649207	41.524931412554274	37.41296476905079	30.064413808481145	25.49429341836752	26.379832826067336	27.24426551722023	27.858928312413248
44.821018767467464	40.95631659673386	36.10910565455505	29.102248601703195	25.895258899826057	26.84479650577847	27.49453748364049	28.20143440484694
44.156413218304756	40.365435397874336	34.66318055724791	28.173571234795293	26.36670228074696	27.21619730803766	27.300459099046204	28.43981457453747
43.13187948962186	39.93400534868527	33.280381328000665	27.301369264450695	26.641138408271125	27.49430792413426	27.14608291254265	28.7598979740836
42.341184937629635	39.436564934825206	31.991354370449088	26.604444194607552	26.89419586776453	27.813930517114308	27.29267872550088	28.95040634720426
41.705108665206104	38.85442865168491	30.560389612438797	26.066343437205482	27.50685239808045	28.020566866324728	27.608955849259235	29.162172042641483
40.299331461821474	37.82420834334982	29.7440160428413	25.603630388428833	27.648208652789773	28.22435670070647	27.62141316189188	29.357453524728346
39.43529473505148	36.865414958120404	29.075871576002978	25.176846896585282	27.877079721768453	28.22136230998445	28.016296549428542	29.526916541276
38.26057119006834	35.47229195302212	28.313872815046295	24.984848316946117	28.113658229461965	28.120946228136223	28.14331874996233	29.604241262823216
36.74203730895174	33.73921636883667	27.986370261066874	24.820179908276327	28.17208099961551	28.29753206080756	28.18845941530185	29.61675634998837
35.51903603562583	32.57531904769068	27.452677358664197	24.817756666540422	28.554452011994712	28.45873000627312	28.389686483546782	29.52478841474047
33.954366948464056	31.042691924453077	27.110531965181067	24.450486233073466	28.677809096109254	28.65868176467741	28.53564707855303	29.50546014584346
33.07059020682711	29.59424234862586	26.717481296160898	24.328751844672954	28.75813832122953	28.53620534892905	28.77687247322413	29.50827748039054
32.42804153355665	28.55846616628957	26.034313257775924	24.094571592066607	28.739114133461182	28.479529237648432	29.1021633220485	29.497107195528663
31.79362525145422	27.32690150530162	25.236026121545805	24.281425661509285	28.703610400545028	28.38921118094136	29.443796301988783	29.395969440816064
31.273068858809086	26.499107307940726	24.571757225082262	24.58589219886043	28.799921568976306	28.361527463291065	29.61464243467546	29.09970412698321
30.83657723568333	25.856520912526353	24.113156503461227	24.543870312804877	28.76940534544054	28.50189004171473	29.71459126390466	28.934526476292152
30.272541873988242	25.067398494358372	24.17629117189097	24.16321744192191	28.72755989026032	28.397305244673515	29.793929457590146	29.08046157122997
29.933332808046917	24.556621964222344	24.08681238915634	23.93792731330306	28.64695734285428	28.35140711700077	30.01947142918984	29.2042682404856
29.094660450459262	23.821486420053894	23.990891886406224	23.798359023460634	28.62614428763534	28.53357082725784	30.063404687994502	29.382874915387195
28.356287245556302	23.553545441620575	23.973990475023257	23.642787784629736	28.642297169404603	28.695219097803445	30.286845166843573	29.526083365094888
27.731616568938456	23.703411399491987	23.43647484310964	23.322157843398664	28.70095806684785	29.09777342794935	30.689575527840304	29.896275031774035
26.8351846782101	23.713774851872166	23.53008723855875	23.14019149421891	28.952340647198263	29.46620696894447	31.043255354220506	30.550991397804363
25.77276488216634	23.801195360101264	23.423585811190932	23.008275868624875	29.25702337105135	30.15775612978228	31.194609645827992	31.241959056590883
24.873068568893963	24.040987072854257	22.96405233701922	23.363741494923286	29.460972071594508	30.83178242069217	31.360297752075724	31.838093142651417
24.040047446364312	23.870813255591436	22.863607946175915	23.85021582633078	29.713996769020493	31.32969930472895	31.53097700003232	32.657105929111246
23.538097431580713	23.612269052627976	22.830510835009523	23.83879048514749	29.67271820608375	31.75714025803456	31.61171347609244	33.74804724393749
23.594361422942622	23.107793816457125	22.25681145697199	23.109969227152536	29.64158666235741	32.12764678500966	31.534147133785304	35.19687442198374
23.333546056614853	22.880028091281208	21.075016542630188	22.449728632910972	29.726181804157413	32.726306794953835	31.20085353861692	36.021520217728664
22.854958258757637	23.041000589651855	20.26465336130494	21.80063355042144	29.93074843606915	33.34976937177829	31.120410983194	36.74858987098599
22.362261305524253	23.476747797319693	19.808516712097052	21.010215131125896	30.16239938234706	33.98130007934026	31.01063256312252	37.216368991852704
21.899507238759178	23.750945668659543	19.94885063394844	20.684261121626324	30.47881869436527	34.09554642568764	30.904230406661945	37.14006598704004
21.98791678375923	24.300921685746125	19.73556427437607	20.270884373905602	30.8588971028914	34.75920560371056	30.84993065184011	37.17964693542621
21.85405431119139	24.37157266211362	19.343907850961877	20.259976577210725	31.206495788285125	36.07568663225116	31.01962635372163	37.7813716970275
21.9265250453799	24.208374409206254	19.099782005303403	20.079417096519386	31.297714229299498	37.08243176601492	31.38086703651716	38.19122100080542
22.15229784336642	24.08481102219269	18.73889384927641	19.992878357108253	31.597730805233137	37.5820351632243	31.04938702893182	38.00808032012152
22.017954953053977	23.711799654461686	18.283643404401335	19.629093665472116	31.832750632993864	38.48240319643434	30.733051890769264	37.81565276418259
21.859522741297898	23.599316033027048	17.789708460723705	19.176185696286858	32.52724281622778	38.83105206192853	30.263929127096105	37.991416304888894
21.406852065218708	23.235813569075237	17.32834500951723	18.619344783719455	33.096628854895066	39.298351425498005	30.0428863353188	37.58238556203045
20.75594744304463	22.395733136087614	16.82509214222269	18.131383209219255	33.55510740920482	39.89788247207876	30.112505491847287	37.279677877299775
20.321282917654475	21.69984606042814	16.128633215764168	17.577148433627052	34.12071074070671	40.56772234804012	30.487967016455435	37.47482694312185
20.038671605933853	21.030324283443658	16.026044216971577	17.085933084134457	35.05465371795961	41.31277331457736	30.44038637016518	37.70498810312329
19.890722216581192	20.406966426532616	15.85327764295517	16.631548594382828	36.52303600286073	41.55583038361667	30.36174435143097	37.55171564694416
19.879347915182777	19.732088426893373	15.38118181351486	16.148873829854356	37.80580547478349	41.25454082605844	30.501026962552007	37.37129319495936
19.557985072215896	19.10042696490655	14.962972633853457	15.37090556747988	38.97852231234691	40.77708030869091	30.82205146087699	36.93034041055952
19.24815278152551	18.74463635497112	14.567182975739918	14.638438842144106	39.453631778765455	41.02202528260562	31.488929409676697	36.75481733226548
19.044728687246145	18.23828604681443	13.859709192662361	13.823278518088255	40.15416632085064	40.897169910705394	32.343141075329505	36.095645518438246
18.439370199667696	17.77139696540664	13.206874164943038	13.15638354079762	39.324208533004224	39.84208831466383	32.42274384127059	35.23943135258518
17.877827277122876	17.366726960259648	12.522312568446983	12.588615192454508	37.87542054450987	38.63858665970662	32.15424347289505	35.89293032462238
17.216688634240793	16.86338299550547	11.5659768202722	11.945823764537275	36.91323830013782	37.43731568117727	32.10390957446651	36.81081626142144
16.810717415912038	16.484904586409247	10.911049292615507	11.479365326483242	35.805492367531095	36.15790420162283	32.78297697848639	36.95736609688719
16.470685968622398	16.043419550839193	9.957850270892699	11.133933568594651	35.82771227510268	34.742272391194376	34.110882968471266	35.51168605792718
16.003534207240087	15.579524591246878	9.334714230979289	10.486930483586017	35.69828686652174	33.33048168793704	34.752522849636605	33.13890444134759
15.605719942748992	15.053972527295802	8.784357841823295	9.920415195330934	34.63721362969972	32.42840393530824	34.188578584002244	31.493892072309745
15.07042459677907	14.514281178506385	8.129505340436639	9.249422723857892	32.29755397966153	32.57935822816825	33.02173042535315	29.90853771744976
14.240622286104335	13.822365617613912	7.592768737686949	8.871205595977152	30.26159292770437	31.95019827061648	32.33990243422539	28.12895241848639
13.320563426089386	13.13101089962601	7.749319268304718	8.682260187699976	29.655308317087265	30.621139468541013	32.06010026327483	25.990204201668
12.483510533514306	12.27931231161311	7.989634531659953	8.924119894849277	29.69938365903253	29.25906005445301	31.36795768723297	24.56089246890221
